v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
4228,2221,,937288996085833733,5,,
4228,5974,,937243907514970112,5,,1512291335358
4228,5974,,937182232191549440,5,,
4228,1550,,937118877208649728,5,,1512261525810
4228,98,,937090300811517952,5,,
4228,5971,,935424963753918464,5,,1511857665371
4228,3832,,935070246238543872,5,,1511773094125
4228,3832,,934579228720238593,5,,1511656026426
4228,669,,933554066008956928,5,,1511411608589
4228,3614,,933532104440160257,5,,1511406372543
4228,4557,,933530067845627904,5,,1511405886981
4228,2082,,933512652793331712,5,,1511401734909
4228,1529,,933486741045964800,5,,1511395557067
4228,500,,931272813050134528,5,,1510867715500
1968,4915,,937132224763146240,5,,1512264708115
1968,4915,,931335004793090048,5,,1510882543167
3399,1071,,939288539895701504,5,,1512778813705
3399,1550,,937197913158983680,5,,1512280369449
3399,5039,,936547127118856192,5,,1512125209966
2833,639,,940920530051444736,5,,1513167910479
2833,639,,940920526716928000,5,,1513167909684
2833,811,,940069391558893569,5,,1512964983249
2833,639,,939771232366493696,5,,1512893896558
2833,2688,,933464561130156032,5,,1511390268963
2833,4630,,933206120008646656,5,,
2833,4630,,932803685981310976,5,,1511232704049
2273,2114,,943750036717842433,5,,1513842517438
2273,1596,,941153301281701889,5,,1513223407465
2273,1596,,940705107171188737,5,,1513116549662
2273,2114,,940702717944635393,5,,1513115980026
2572,3353,,939397239939637249,5,,1512804729815
2572,3353,,939383199481729025,5,,1512801382309
2572,2737,,936971712687570944,5,,
2572,3353,,930975773103550464,5,,1510796895658
3764,2076,,944129156903723008,5,,1513932906734
3764,3543,,937442882255912960,5,,1512338774633
3764,9,,935678787798253568,5,,1511918181739
3764,5331,,935089596945219584,5,,1511777707693
2804,2273,,942581156217868288,5,,1513563834610
2804,2273,,941173826397790208,5,,1513228301034
6307,6219,,937532853163737088,5,,1512360225369
6307,2083,,935718629190094848,5,,
6307,98,,933314395030949889,5,,1511354466575
1960,2579,,934164586080518144,5,,1511557167917
1960,1393,,932806526804418560,5,,1511233381354
1960,3407,,931759136328507392,5,,1510983664005
3746,3832,,941217620421853184,5,,1513238742343
3746,3953,,935399813956493313,5,,1511851669192
3746,2249,,934324306519105537,5,,1511595248237
3746,2962,,933245786850172928,5,,1511338109110
3746,3486,,933091752117813248,5,,1511301384368
3746,3486,,932159737780584448,5,,1511079174834
550,1337,,945681581930369024,5,,1514303033703
5707,3832,,941217620421853184,5,,1513238742343
5707,1938,,940033239556558848,5,,1512956363940
5707,1938,,939321125061795840,5,,1512786582614
5707,1938,,938352741172121600,5,,
5707,1938,,937554718062125056,5,,1512365438367
5707,2814,,937508406260146176,5,,1512354396773
5707,1529,,935798427325054976,5,,1511946706025
5707,1529,,935703321762971650,5,,
5707,1938,,935334816446164993,5,,1511836172578
5707,2500,,935239147639287808,5,,1511813363357
5707,2578,,933946752289271808,5,,1511505232294
5707,1938,,933618100208992256,5,,1511426875532
5707,2814,,933561175840776192,5,,1511413303705
5707,1529,,932485264114511872,5,,1511156786360
3426,3391,,944043141492908032,5,,1513912399062
3426,3391,,933263535999557632,5,,1511342340837
4476,849,,935074470108184576,5,,1511774101174
359,386,,938986199464624128,5,,1512706730129
359,6341,,932373482465214464,5,,1511130135538
4864,2458,,933198645305864192,5,,1511326869690
2397,6186,,938026577907945472,5,,1512477938521
3944,3382,,937541332435898368,5,,1512362246985
1897,3398,,943653756226363392,5,,1513819562380
1897,6512,,943063678118608896,5,,1513678876796
1897,2458,,933493761199316992,5,,1511397230802
1897,1768,,933447512890970112,5,,1511386204346
1897,98,,933314395030949889,5,,1511354466575
811,3391,,936060906928087040,5,,1512009286039
811,4463,,936060889467203585,5,,1512009281876
3850,2688,,943769295003291648,5,,1513847108971
5419,2247,,936171076505165824,5,,1512035552513
5974,6453,,945108389767479296,5,,1514166374042
5974,2962,,944759375394086912,5,,1514083162531
5974,6512,,944511720990502912,5,,1514024117120
5974,2733,,944500043880345600,5,,1514021333080
5974,6512,,944413062005534720,5,,1514000594985
5974,2249,,944157605617795073,5,,1513939689436
5974,2249,,944093160220667904,5,,1513924324456
5974,2249,,944070456746786816,5,,1513918911526
5974,6512,,943761678298071041,5,,1513845293007
5974,386,,942567593918988288,5,,1513560601106
5974,386,,942537392287895552,5,,1513553400476
5974,6512,,942390210406395905,5,,1513518309581
5974,1822,,941541216314728448,5,,1513315893616
5974,386,,941094984588996608,5,,1513209503682
5974,1334,,941057933483397121,5,,1513200670010
5974,6512,,940367520367722496,5,,1513036062696
5974,6512,,940194329829588992,5,,1512994770854
5974,849,,940182685720264705,5,,1512991994682
5974,849,,940130809628917760,5,,1512979626458
5974,1822,,939753543837216768,5,,1512889679284
5974,3336,,939746872058568704,5,,1512888088608
5974,1822,,939731632050774016,5,,1512884455107
5974,6512,,939670236420116480,5,,1512869817248
5974,1017,,939640684616617984,5,,1512862771549
5974,98,,939422865488617472,5,,1512810839422
5974,1822,,939367287789780992,5,,1512797588666
5974,2681,,938968850627928064,5,,1512702593844
5974,1017,,938933708979146752,5,,1512694215422
5974,386,,938918893468377088,5,,1512690683129
5974,2076,,938592992234840064,5,,
5974,386,,938579061332353024,5,,
5974,2681,,938342782564888576,5,,
5974,2870,,938171631129776128,5,,1512512521904
5974,6512,,937980501486219264,5,,1512466953046
5974,6512,,937868768461537280,5,,1512440313817
5974,2914,,937579197379182592,5,,1512371274691
5974,4228,,937243208035135489,5,,1512291168589
5974,98,,937090300811517952,5,,
5974,386,,936742458976808960,5,,1512171780710
5974,2681,,936539720774967296,5,,1512123444156
5974,2914,,936504880251813888,5,,1512115137528
5974,386,,936474015916466176,5,,1512107778897
5974,2249,,936147614478737409,5,,1512029958730
5974,1334,,936115764645437440,5,,1512022365138
5974,386,,935698460933685249,5,,1511922872180
5974,386,,935400845281083392,5,,1511851915079
5974,2249,,934324306519105537,5,,1511595248237
5974,1334,,933978095383494656,5,,1511512705070
5974,6512,,933972981709119494,5,,1511511485875
5974,2249,,933908120723652608,5,,1511496021811
5974,1017,,933648164501913600,5,,1511434043418
5974,386,,933617290754506752,5,,1511426682543
5974,386,,933606799868956672,5,,1511424181321
5974,386,,933606462772801536,5,,1511424100951
5974,6518,,933214521233104896,5,,1511330654806
5974,2890,,933176823336222720,5,,
5974,1550,,933097026002104320,5,,
5974,3486,,932563367117570049,5,,1511175407567
5974,849,,932509985870815232,5,,1511162680486
5974,2962,,932065237674496000,5,,1511056644253
5974,386,,931672300784582656,5,,1510962960798
5974,2249,,931462249436164096,5,,1510912880654
4518,2625,,945022772480180229,5,,1514145961290
4518,2625,,944549820936712192,5,,1514033200855
4518,3271,,940107781314560000,5,,1512974136080
4518,5525,,939816823284932615,5,,1512904766280
4518,2625,,939630868980678656,5,,1512860431319
4518,5525,,939059451331354624,5,,1512724194735
4518,606,,938912327042084869,5,,1512689117571
4518,2739,,938738648115167233,5,,
4518,2458,,938718954436009985,5,,
4518,5525,,937556289034391552,5,,1512365812916
4518,606,,937293019560132608,5,,
4518,606,,934604015307972608,5,,1511661936009
4518,2625,,934207193590611968,5,,1511567326339
4518,3406,,933840162148179968,5,,1511479819224
4518,774,,933653867782217728,5,,1511435403186
4518,2008,,933649131960070144,5,,1511434274078
4518,5525,,933645938215739392,5,,1511433512630
4518,606,,933537813957451776,5,,1511407733798
4518,3406,,933305063941869568,5,,1511352241870
4518,3406,,932836619840655360,5,,1511240556093
4518,3406,,932762477871341568,5,,1511222879270
4518,2625,,932178452261642240,5,,1511083636714
4518,606,,931826895770943488,5,,1510999819115
4518,2008,,931420617147953152,5,,1510902954743
4518,2008,,931342757309833216,5,,
3257,2153,,942551273215205376,5,,1513556709947
3257,315,,936143768272510976,5,,1512029041723
3257,2153,,935704324734304256,5,,
3257,315,,934018716794105857,5,,1511522389969
3257,2153,,934004192217219072,5,,1511518927040
3257,3623,,933634117157003264,5,,1511430694270
702,3607,,939773006179581953,5,,1512894319468
702,1071,,935812347028897792,5,,1511950024741
702,3607,,934923680571801600,5,,1511738150147
702,3607,,932245728952336385,5,,1511099676727
865,1060,,937174762064723968,5,,
865,1060,,931378615383552000,5,,1510892940742
3841,3771,936901232026836993,929204652146540545,2,1512209635000,1510374627000
2221,98,937288996085833733,937090300811517952,2,1512302085000,1512254712000
4557,1550,937831986311208960,937517998075658240,2,1512431544000,1512356683640
6161,2982,938364513497182209,938306759957073920,2,1512558508000,1512544739000
500,3973,938384641987190784,938383329291788288,2,1512563307000,1512562994000
3973,500,938385890455330816,938384641987190784,2,1512563605000,1512563307000
1769,1988,938557728506515456,938549077779693568,2,1512604574000,1512602512000
5905,5331,938747071464484864,938746348509081600,2,1512649717000,1512649545000
2281,1071,940838655492608000,940833179732185088,2,1513148390000,1513147084000
3964,669,942884081846460416,942728367811444737,2,1513636057000,1513598932589
4672,2733,943335351170535424,943334539379687424,2,1513743648000,1513743455000
6512,4915,931352703363563520,931335004793090048,3,1510886762000,1510882543167
1071,5676,936849085906132993,936758699841822720,3,1512197202000,1512175652834
500,3353,938382626867441666,938377573289017344,3,1512562827000,1512561622000
3973,811,938383329291788288,938267624965885952,3,1512562994000,1512535408000
3160,2303,938615357538951168,938580503191470080,3,1512618314000,1512610004000
2500,2982,938652553381683201,938608140366495744,3,1512627182000,1512616593000
669,2017,940831005455388673,940827051329761281,3,1513146566000,1513145623000
2870,6512,930983923622055937,930960056820015104,6,16/11/2017 02:20:38,16/11/2017 00:45:48
2870,6512,930983923622055937,930960408143216640,6,16/11/2017 02:20:38,16/11/2017 00:47:12
1017,2890,931080317049348096,931016626853445633,6,16/11/2017 08:43:40,16/11/2017 04:30:35
1017,2032,931080317049348096,931073539309838336,6,16/11/2017 08:43:40,16/11/2017 08:16:44
2804,2273,931087710252658694,931025067386880001,6,16/11/2017 09:13:03,16/11/2017 05:04:08
2804,2273,931095325644935168,931025067386880001,6,16/11/2017 09:43:19,16/11/2017 05:04:08
3149,1938,931113298271047680,931080478655881216,6,16/11/2017 10:54:44,16/11/2017 08:44:19
2681,4915,931115233975795712,931111352671682561,6,16/11/2017 11:02:25,16/11/2017 10:47:00
3964,4730,931279655432101888,931271714176040960,6,16/11/2017 21:55:46,16/11/2017 21:24:13
3964,4730,931280193393647616,931271714176040960,6,16/11/2017 21:57:55,16/11/2017 21:24:13
2303,4915,931285073197899776,931260563325304832,6,16/11/2017 22:17:18,16/11/2017 20:39:54
2303,500,931285073197899776,931279998299734016,6,16/11/2017 22:17:18,16/11/2017 21:57:08
2281,500,931287681098661889,931279998299734016,6,16/11/2017 22:27:40,16/11/2017 21:57:08
2303,500,931289239056027649,931279998299734016,6,16/11/2017 22:33:51,16/11/2017 21:57:08
2303,2281,931289239056027649,931287681098661889,6,16/11/2017 22:33:51,16/11/2017 22:27:40
2303,4915,931291232646475776,931260563325304832,6,16/11/2017 22:41:47,16/11/2017 20:39:54
2303,500,931291232646475776,931279998299734016,6,16/11/2017 22:41:47,16/11/2017 21:57:08
4397,691,931294423266213888,931289014996316160,6,16/11/2017 22:54:27,16/11/2017 22:32:58
387,3964,931294641420320769,931279655432101888,6,16/11/2017 22:55:19,16/11/2017 21:55:46
387,3964,931294641420320769,931280193393647616,6,16/11/2017 22:55:19,16/11/2017 21:57:55
4915,2303,931302105079365633,931287934682009602,6,16/11/2017 23:24:59,16/11/2017 22:28:40
4915,2303,931302105079365633,931291232646475776,6,16/11/2017 23:24:59,16/11/2017 22:41:47
2273,2804,931302428703473664,931290486995804162,6,16/11/2017 23:26:16,16/11/2017 22:38:49
2273,2804,931302428703473664,931293740697661440,6,16/11/2017 23:26:16,16/11/2017 22:51:45
2273,2804,931302428703473664,931294047561326592,6,16/11/2017 23:26:16,16/11/2017 22:52:58
2273,2804,931302428703473664,931294320778387457,6,16/11/2017 23:26:16,16/11/2017 22:54:03
2273,2804,931302428703473664,931294616288051200,6,16/11/2017 23:26:16,16/11/2017 22:55:13
2273,2804,931302428703473664,931294898938028033,6,16/11/2017 23:26:16,16/11/2017 22:56:21
2273,2804,931302428703473664,931295299363946496,6,16/11/2017 23:26:16,16/11/2017 22:57:56
2804,2273,931303553448148992,931302428703473664,6,16/11/2017 23:30:44,16/11/2017 23:26:16
4915,2303,931307193399361536,931285073197899776,6,16/11/2017 23:45:12,16/11/2017 22:17:18
4915,2303,931307193399361536,931287934682009602,6,16/11/2017 23:45:12,16/11/2017 22:28:40
4915,2303,931307193399361536,931291232646475776,6,16/11/2017 23:45:12,16/11/2017 22:41:47
4915,3951,931307193399361536,931300619154964480,6,16/11/2017 23:45:12,16/11/2017 23:19:04
2273,2804,931311025340723201,931290486995804162,6,17/11/2017 00:00:26,16/11/2017 22:38:49
2273,2804,931311025340723201,931293740697661440,6,17/11/2017 00:00:26,16/11/2017 22:51:45
2273,2804,931311025340723201,931294047561326592,6,17/11/2017 00:00:26,16/11/2017 22:52:58
2273,2804,931311025340723201,931294320778387457,6,17/11/2017 00:00:26,16/11/2017 22:54:03
2273,2804,931311025340723201,931294616288051200,6,17/11/2017 00:00:26,16/11/2017 22:55:13
2273,2804,931311025340723201,931294898938028033,6,17/11/2017 00:00:26,16/11/2017 22:56:21
2273,2804,931311025340723201,931295299363946496,6,17/11/2017 00:00:26,16/11/2017 22:57:56
2273,2804,931311025340723201,931302879729614849,6,17/11/2017 00:00:26,16/11/2017 23:28:03
2273,2804,931311025340723201,931303553448148992,6,17/11/2017 00:00:26,16/11/2017 23:30:44
2273,2804,931311228454043648,931290486995804162,6,17/11/2017 00:01:14,16/11/2017 22:38:49
2273,2804,931311228454043648,931293740697661440,6,17/11/2017 00:01:14,16/11/2017 22:51:45
2273,2804,931311228454043648,931294047561326592,6,17/11/2017 00:01:14,16/11/2017 22:52:58
2273,2804,931311228454043648,931294320778387457,6,17/11/2017 00:01:14,16/11/2017 22:54:03
2273,2804,931311228454043648,931294616288051200,6,17/11/2017 00:01:14,16/11/2017 22:55:13
2273,2804,931311228454043648,931294898938028033,6,17/11/2017 00:01:14,16/11/2017 22:56:21
2273,2804,931311228454043648,931295299363946496,6,17/11/2017 00:01:14,16/11/2017 22:57:56
2273,2804,931311228454043648,931302879729614849,6,17/11/2017 00:01:14,16/11/2017 23:28:03
2273,2804,931311228454043648,931303553448148992,6,17/11/2017 00:01:14,16/11/2017 23:30:44
2273,2804,931311380216418304,931290486995804162,6,17/11/2017 00:01:50,16/11/2017 22:38:49
2273,2804,931311380216418304,931293740697661440,6,17/11/2017 00:01:50,16/11/2017 22:51:45
2273,2804,931311380216418304,931294047561326592,6,17/11/2017 00:01:50,16/11/2017 22:52:58
2273,2804,931311380216418304,931294320778387457,6,17/11/2017 00:01:50,16/11/2017 22:54:03
2273,2804,931311380216418304,931294616288051200,6,17/11/2017 00:01:50,16/11/2017 22:55:13
2273,2804,931311380216418304,931294898938028033,6,17/11/2017 00:01:50,16/11/2017 22:56:21
2273,2804,931311380216418304,931295299363946496,6,17/11/2017 00:01:50,16/11/2017 22:57:56
2273,2804,931311380216418304,931302879729614849,6,17/11/2017 00:01:50,16/11/2017 23:28:03
2273,2804,931311380216418304,931303553448148992,6,17/11/2017 00:01:50,16/11/2017 23:30:44
2273,2804,931311613948452865,931290486995804162,6,17/11/2017 00:02:46,16/11/2017 22:38:49
2273,2804,931311613948452865,931293740697661440,6,17/11/2017 00:02:46,16/11/2017 22:51:45
2273,2804,931311613948452865,931294047561326592,6,17/11/2017 00:02:46,16/11/2017 22:52:58
2273,2804,931311613948452865,931294320778387457,6,17/11/2017 00:02:46,16/11/2017 22:54:03
2273,2804,931311613948452865,931294616288051200,6,17/11/2017 00:02:46,16/11/2017 22:55:13
2273,2804,931311613948452865,931294898938028033,6,17/11/2017 00:02:46,16/11/2017 22:56:21
2273,2804,931311613948452865,931295299363946496,6,17/11/2017 00:02:46,16/11/2017 22:57:56
2273,2804,931311613948452865,931302879729614849,6,17/11/2017 00:02:46,16/11/2017 23:28:03
2273,2804,931311613948452865,931303553448148992,6,17/11/2017 00:02:46,16/11/2017 23:30:44
2273,2804,931311927443075072,931290486995804162,6,17/11/2017 00:04:01,16/11/2017 22:38:49
2273,2804,931311927443075072,931293740697661440,6,17/11/2017 00:04:01,16/11/2017 22:51:45
2273,2804,931311927443075072,931294047561326592,6,17/11/2017 00:04:01,16/11/2017 22:52:58
2273,2804,931311927443075072,931294320778387457,6,17/11/2017 00:04:01,16/11/2017 22:54:03
2273,2804,931311927443075072,931294616288051200,6,17/11/2017 00:04:01,16/11/2017 22:55:13
2273,2804,931311927443075072,931294898938028033,6,17/11/2017 00:04:01,16/11/2017 22:56:21
2273,2804,931311927443075072,931295299363946496,6,17/11/2017 00:04:01,16/11/2017 22:57:56
